,data,codigo,chuva,hora
0,2019-07-26,2347192,0.0,2019-07-26 11:00:00
1,2019-07-26,2347192,0.0,2019-07-26 12:00:00
2,2019-07-26,2347192,0.0,2019-07-26 13:00:00
3,2019-07-26,2347192,0.0,2019-07-26 14:00:00
4,2019-07-26,2347192,0.0,2019-07-26 15:00:00
5,2019-07-26,2347192,0.0,2019-07-26 16:00:00
6,2019-07-26,2347192,0.0,2019-07-26 17:00:00
7,2019-07-26,2347192,0.0,2019-07-26 18:00:00
8,2019-07-26,2347192,0.0,2019-07-26 19:00:00
9,2019-07-26,2347192,0.0,2019-07-26 20:00:00
10,2019-07-26,2347192,0.0,2019-07-26 21:00:00
11,2019-07-26,2347192,0.0,2019-07-26 22:00:00
12,2019-07-26,2347192,0.0,2019-07-26 23:00:00
13,2019-07-27,2347192,0.0,2019-07-27 00:00:00
14,2019-07-27,2347192,0.0,2019-07-27 01:00:00
15,2019-07-27,2347192,0.0,2019-07-27 02:00:00
16,2019-07-27,2347192,0.0,2019-07-27 03:00:00
17,2019-07-27,2347192,0.0,2019-07-27 04:00:00
18,2019-07-27,2347192,0.0,2019-07-27 05:00:00
19,2019-07-27,2347192,0.0,2019-07-27 06:00:00
20,2019-07-27,2347192,0.0,2019-07-27 07:00:00
21,2019-07-27,2347192,0.0,2019-07-27 08:00:00
22,2019-07-27,2347192,0.0,2019-07-27 09:00:00
23,2019-07-27,2347192,0.0,2019-07-27 10:00:00
24,2019-07-27,2347192,0.0,2019-07-27 11:00:00
25,2019-07-27,2347192,0.0,2019-07-27 12:00:00
26,2019-07-27,2347192,0.0,2019-07-27 13:00:00
27,2019-07-27,2347192,0.0,2019-07-27 14:00:00
28,2019-07-27,2347192,0.0,2019-07-27 15:00:00
29,2019-07-27,2347192,0.0,2019-07-27 16:00:00
30,2019-07-27,2347192,0.0,2019-07-27 17:00:00
31,2019-07-27,2347192,0.0,2019-07-27 18:00:00
32,2019-07-27,2347192,0.0,2019-07-27 19:00:00
33,2019-07-27,2347192,0.0,2019-07-27 20:00:00
34,2019-07-27,2347192,0.0,2019-07-27 21:00:00
35,2019-07-27,2347192,0.0,2019-07-27 22:00:00
36,2019-07-27,2347192,0.0,2019-07-27 23:00:00
37,2019-07-28,2347192,0.0,2019-07-28 00:00:00
38,2019-07-28,2347192,0.0,2019-07-28 01:00:00
39,2019-07-28,2347192,0.0,2019-07-28 02:00:00
40,2019-07-28,2347192,0.0,2019-07-28 03:00:00
41,2019-07-28,2347192,0.0,2019-07-28 04:00:00
42,2019-07-28,2347192,0.0,2019-07-28 05:00:00
43,2019-07-28,2347192,0.0,2019-07-28 06:00:00
44,2019-07-28,2347192,0.0,2019-07-28 07:00:00
45,2019-07-28,2347192,0.0,2019-07-28 08:00:00
46,2019-07-28,2347192,0.0,2019-07-28 09:00:00
47,2019-07-28,2347192,0.0,2019-07-28 10:00:00
48,2019-07-28,2347192,0.0,2019-07-28 11:00:00
49,2019-07-28,2347192,0.0,2019-07-28 12:00:00
50,2019-07-28,2347192,0.0,2019-07-28 13:00:00
51,2019-07-28,2347192,0.0,2019-07-28 14:00:00
52,2019-07-28,2347192,0.0,2019-07-28 15:00:00
53,2019-07-28,2347192,0.0,2019-07-28 16:00:00
54,2019-07-28,2347192,0.0,2019-07-28 17:00:00
55,2019-07-28,2347192,0.0,2019-07-28 18:00:00
56,2019-07-28,2347192,0.0,2019-07-28 19:00:00
57,2019-07-28,2347192,0.0,2019-07-28 20:00:00
58,2019-07-28,2347192,0.0,2019-07-28 21:00:00
59,2019-07-28,2347192,0.0,2019-07-28 22:00:00
60,2019-07-28,2347192,0.0,2019-07-28 23:00:00
61,2019-07-29,2347192,0.0,2019-07-29 00:00:00
62,2019-07-29,2347192,0.0,2019-07-29 01:00:00
63,2019-07-29,2347192,0.0,2019-07-29 02:00:00
64,2019-07-29,2347192,0.0,2019-07-29 03:00:00
65,2019-07-29,2347192,0.0,2019-07-29 04:00:00
66,2019-07-29,2347192,0.0,2019-07-29 05:00:00
67,2019-07-29,2347192,0.0,2019-07-29 06:00:00
68,2019-07-29,2347192,0.0,2019-07-29 07:00:00
69,2019-07-29,2347192,0.0,2019-07-29 08:00:00
70,2019-07-29,2347192,0.0,2019-07-29 09:00:00
71,2019-07-29,2347192,0.0,2019-07-29 10:00:00
72,2019-07-29,2347192,0.0,2019-07-29 11:00:00
73,2019-07-29,2347192,0.0,2019-07-29 12:00:00
74,2019-07-29,2347192,0.0,2019-07-29 13:00:00
75,2019-07-29,2347192,0.0,2019-07-29 14:00:00
76,2019-07-29,2347192,0.0,2019-07-29 15:00:00
77,2019-07-29,2347192,0.0,2019-07-29 16:00:00
78,2019-07-29,2347192,0.0,2019-07-29 17:00:00
79,2019-07-29,2347192,0.0,2019-07-29 18:00:00
80,2019-07-29,2347192,0.0,2019-07-29 19:00:00
81,2019-07-29,2347192,0.0,2019-07-29 20:00:00
82,2019-07-29,2347192,0.0,2019-07-29 21:00:00
83,2019-07-29,2347192,0.0,2019-07-29 22:00:00
84,2019-07-29,2347192,0.0,2019-07-29 23:00:00
85,2019-07-30,2347192,0.0,2019-07-30 00:00:00
86,2019-07-30,2347192,0.0,2019-07-30 01:00:00
87,2019-07-30,2347192,0.0,2019-07-30 02:00:00
88,2019-07-30,2347192,0.0,2019-07-30 03:00:00
89,2019-07-30,2347192,0.0,2019-07-30 04:00:00
90,2019-07-30,2347192,0.0,2019-07-30 05:00:00
91,2019-07-30,2347192,0.0,2019-07-30 06:00:00
92,2019-07-30,2347192,0.0,2019-07-30 07:00:00
93,2019-07-30,2347192,0.0,2019-07-30 08:00:00
94,2019-07-30,2347192,0.0,2019-07-30 09:00:00
95,2019-07-30,2347192,0.0,2019-07-30 10:00:00
96,2019-07-30,2347192,0.0,2019-07-30 11:00:00
97,2019-07-30,2347192,0.0,2019-07-30 12:00:00
98,2019-07-30,2347192,0.0,2019-07-30 13:00:00
99,2019-07-30,2347192,0.0,2019-07-30 14:00:00
100,2019-07-30,2347192,0.5,2019-07-30 15:00:00
101,2019-07-30,2347192,0.0,2019-07-30 16:00:00
102,2019-07-30,2347192,0.0,2019-07-30 17:00:00
103,2019-07-30,2347192,0.0,2019-07-30 18:00:00
104,2019-07-30,2347192,0.0,2019-07-30 19:00:00
105,2019-07-30,2347192,0.0,2019-07-30 20:00:00
106,2019-07-30,2347192,0.0,2019-07-30 21:00:00
107,2019-07-30,2347192,0.0,2019-07-30 22:00:00
108,2019-07-30,2347192,0.0,2019-07-30 23:00:00
109,2019-07-31,2347192,0.0,2019-07-31 00:00:00
110,2019-07-31,2347192,0.0,2019-07-31 01:00:00
111,2019-07-31,2347192,0.0,2019-07-31 02:00:00
112,2019-07-31,2347192,0.0,2019-07-31 03:00:00
113,2019-07-31,2347192,0.0,2019-07-31 04:00:00
114,2019-07-31,2347192,0.0,2019-07-31 05:00:00
115,2019-07-31,2347192,0.0,2019-07-31 06:00:00
116,2019-07-31,2347192,0.0,2019-07-31 07:00:00
117,2019-07-31,2347192,0.0,2019-07-31 08:00:00
118,2019-07-31,2347192,0.0,2019-07-31 09:00:00
119,2019-07-31,2347192,0.0,2019-07-31 10:00:00
120,2019-07-31,2347192,0.0,2019-07-31 11:00:00
121,2019-07-31,2347192,0.0,2019-07-31 12:00:00
122,2019-07-31,2347192,0.0,2019-07-31 13:00:00
123,2019-07-31,2347192,0.0,2019-07-31 14:00:00
124,2019-07-31,2347192,0.0,2019-07-31 15:00:00
125,2019-07-31,2347192,0.0,2019-07-31 16:00:00
126,2019-07-31,2347192,0.0,2019-07-31 17:00:00
127,2019-07-31,2347192,0.0,2019-07-31 18:00:00
128,2019-07-31,2347192,0.0,2019-07-31 19:00:00
129,2019-07-31,2347192,0.0,2019-07-31 20:00:00
130,2019-07-31,2347192,0.0,2019-07-31 21:00:00
131,2019-07-31,2347192,0.0,2019-07-31 22:00:00
132,2019-07-31,2347192,0.0,2019-07-31 23:00:00
133,2019-08-01,2347192,0.0,2019-08-01 00:00:00
134,2019-08-01,2347192,0.0,2019-08-01 01:00:00
135,2019-08-01,2347192,0.0,2019-08-01 02:00:00
136,2019-08-01,2347192,0.3,2019-08-01 03:00:00
137,2019-08-01,2347192,0.0,2019-08-01 04:00:00
138,2019-08-01,2347192,0.0,2019-08-01 05:00:00
139,2019-08-01,2347192,0.0,2019-08-01 06:00:00
140,2019-08-01,2347192,0.0,2019-08-01 07:00:00
141,2019-08-01,2347192,0.0,2019-08-01 08:00:00
142,2019-08-01,2347192,0.0,2019-08-01 09:00:00
143,2019-08-01,2347192,0.0,2019-08-01 10:00:00
144,2019-08-01,2347192,0.0,2019-08-01 11:00:00
145,2019-08-01,2347192,0.0,2019-08-01 12:00:00
146,2019-08-01,2347192,0.0,2019-08-01 13:00:00
147,2019-08-01,2347192,0.0,2019-08-01 14:00:00
148,2019-08-01,2347192,0.0,2019-08-01 15:00:00
149,2019-08-01,2347192,0.0,2019-08-01 16:00:00
150,2019-08-01,2347192,0.0,2019-08-01 17:00:00
151,2019-08-01,2347192,0.0,2019-08-01 18:00:00
152,2019-08-01,2347192,0.0,2019-08-01 19:00:00
153,2019-08-01,2347192,0.0,2019-08-01 20:00:00
154,2019-08-01,2347192,0.0,2019-08-01 21:00:00
155,2019-08-01,2347192,0.0,2019-08-01 22:00:00
156,2019-08-01,2347192,0.0,2019-08-01 23:00:00
157,2019-08-02,2347192,0.0,2019-08-02 00:00:00
158,2019-08-02,2347192,0.0,2019-08-02 01:00:00
159,2019-08-02,2347192,0.0,2019-08-02 02:00:00
160,2019-08-02,2347192,0.0,2019-08-02 03:00:00
161,2019-08-02,2347192,0.0,2019-08-02 04:00:00
162,2019-08-02,2347192,0.0,2019-08-02 05:00:00
163,2019-08-02,2347192,0.0,2019-08-02 06:00:00
164,2019-08-02,2347192,0.0,2019-08-02 07:00:00
165,2019-08-02,2347192,0.0,2019-08-02 08:00:00
166,2019-08-02,2347192,0.0,2019-08-02 09:00:00
167,2019-08-02,2347192,0.0,2019-08-02 10:00:00
168,2019-08-02,2347192,0.0,2019-08-02 11:00:00
169,2019-08-02,2347192,0.0,2019-08-02 12:00:00
170,2019-08-02,2347192,0.0,2019-08-02 13:00:00
171,2019-08-02,2347192,0.0,2019-08-02 14:00:00
172,2019-08-02,2347192,0.0,2019-08-02 15:00:00
173,2019-08-02,2347192,0.0,2019-08-02 16:00:00
174,2019-08-02,2347192,0.0,2019-08-02 17:00:00
175,2019-08-02,2347192,1.0,2019-08-02 18:00:00
176,2019-08-02,2347192,0.3,2019-08-02 19:00:00
177,2019-08-02,2347192,0.0,2019-08-02 20:00:00
178,2019-08-02,2347192,0.0,2019-08-02 21:00:00
179,2019-08-02,2347192,0.0,2019-08-02 22:00:00
180,2019-08-02,2347192,0.0,2019-08-02 23:00:00
181,2019-08-03,2347192,0.0,2019-08-03 00:00:00
182,2019-08-03,2347192,0.0,2019-08-03 01:00:00
183,2019-08-03,2347192,0.0,2019-08-03 02:00:00
184,2019-08-03,2347192,0.0,2019-08-03 03:00:00
185,2019-08-03,2347192,0.0,2019-08-03 04:00:00
186,2019-08-03,2347192,0.0,2019-08-03 05:00:00
187,2019-08-03,2347192,0.0,2019-08-03 06:00:00
188,2019-08-03,2347192,0.0,2019-08-03 07:00:00
189,2019-08-03,2347192,0.0,2019-08-03 08:00:00
190,2019-08-03,2347192,0.0,2019-08-03 09:00:00
191,2019-08-03,2347192,0.0,2019-08-03 10:00:00
192,2019-08-03,2347192,0.0,2019-08-03 11:00:00
193,2019-08-03,2347192,0.0,2019-08-03 12:00:00
194,2019-08-03,2347192,0.0,2019-08-03 13:00:00
195,2019-08-03,2347192,0.0,2019-08-03 14:00:00
196,2019-08-03,2347192,0.0,2019-08-03 15:00:00
197,2019-08-03,2347192,0.0,2019-08-03 16:00:00
198,2019-08-03,2347192,0.0,2019-08-03 17:00:00
199,2019-08-03,2347192,0.0,2019-08-03 18:00:00
200,2019-08-03,2347192,0.0,2019-08-03 19:00:00
201,2019-08-03,2347192,0.0,2019-08-03 20:00:00
202,2019-08-03,2347192,0.0,2019-08-03 21:00:00
203,2019-08-03,2347192,0.0,2019-08-03 22:00:00
204,2019-08-03,2347192,0.0,2019-08-03 23:00:00
205,2019-08-04,2347192,0.0,2019-08-04 00:00:00
206,2019-08-04,2347192,0.0,2019-08-04 01:00:00
207,2019-08-04,2347192,0.0,2019-08-04 02:00:00
208,2019-08-04,2347192,0.0,2019-08-04 03:00:00
209,2019-08-04,2347192,0.0,2019-08-04 04:00:00
210,2019-08-04,2347192,0.0,2019-08-04 05:00:00
211,2019-08-04,2347192,0.0,2019-08-04 06:00:00
212,2019-08-04,2347192,0.0,2019-08-04 07:00:00
213,2019-08-04,2347192,0.0,2019-08-04 08:00:00
214,2019-08-04,2347192,0.0,2019-08-04 09:00:00
215,2019-08-04,2347192,0.0,2019-08-04 10:00:00
216,2019-08-04,2347192,0.0,2019-08-04 11:00:00
217,2019-08-04,2347192,0.0,2019-08-04 12:00:00
218,2019-08-04,2347192,0.0,2019-08-04 13:00:00
219,2019-08-04,2347192,0.0,2019-08-04 14:00:00
