,data,codigo,chuva,hora
0,2024-12-22,2352014,0.0,2024-12-22 07:00:00
1,2024-12-22,2352014,0.0,2024-12-22 08:00:00
2,2024-12-22,2352014,0.0,2024-12-22 09:00:00
3,2024-12-22,2352014,0.0,2024-12-22 10:00:00
4,2024-12-22,2352014,0.0,2024-12-22 11:00:00
5,2024-12-22,2352014,0.0,2024-12-22 12:00:00
6,2024-12-22,2352014,0.0,2024-12-22 13:00:00
7,2024-12-22,2352014,0.0,2024-12-22 14:00:00
8,2024-12-22,2352014,0.0,2024-12-22 15:00:00
9,2024-12-22,2352014,0.0,2024-12-22 16:00:00
10,2024-12-22,2352014,0.0,2024-12-22 17:00:00
11,2024-12-22,2352014,0.0,2024-12-22 18:00:00
12,2024-12-22,2352014,0.0,2024-12-22 19:00:00
13,2024-12-22,2352014,0.0,2024-12-22 20:00:00
14,2024-12-22,2352014,0.0,2024-12-22 21:00:00
15,2024-12-22,2352014,0.0,2024-12-22 22:00:00
16,2024-12-22,2352014,0.0,2024-12-22 23:00:00
17,2024-12-23,2352014,0.0,2024-12-23 00:00:00
18,2024-12-23,2352014,0.0,2024-12-23 01:00:00
19,2024-12-23,2352014,0.0,2024-12-23 02:00:00
20,2024-12-23,2352014,0.0,2024-12-23 03:00:00
21,2024-12-23,2352014,0.0,2024-12-23 04:00:00
22,2024-12-23,2352014,0.0,2024-12-23 05:00:00
23,2024-12-23,2352014,0.0,2024-12-23 06:00:00
24,2024-12-23,2352014,0.0,2024-12-23 07:00:00
25,2024-12-23,2352014,0.0,2024-12-23 08:00:00
26,2024-12-23,2352014,0.0,2024-12-23 09:00:00
27,2024-12-23,2352014,0.0,2024-12-23 10:00:00
28,2024-12-23,2352014,0.0,2024-12-23 11:00:00
29,2024-12-23,2352014,0.0,2024-12-23 12:00:00
30,2024-12-23,2352014,0.0,2024-12-23 13:00:00
31,2024-12-23,2352014,0.0,2024-12-23 14:00:00
32,2024-12-23,2352014,0.0,2024-12-23 15:00:00
33,2024-12-23,2352014,0.0,2024-12-23 16:00:00
34,2024-12-23,2352014,0.0,2024-12-23 17:00:00
35,2024-12-23,2352014,0.0,2024-12-23 18:00:00
36,2024-12-23,2352014,0.0,2024-12-23 19:00:00
37,2024-12-23,2352014,0.0,2024-12-23 20:00:00
38,2024-12-23,2352014,0.0,2024-12-23 21:00:00
39,2024-12-23,2352014,0.0,2024-12-23 22:00:00
40,2024-12-23,2352014,0.0,2024-12-23 23:00:00
41,2024-12-24,2352014,0.0,2024-12-24 00:00:00
42,2024-12-24,2352014,0.0,2024-12-24 01:00:00
43,2024-12-24,2352014,0.0,2024-12-24 02:00:00
44,2024-12-24,2352014,0.0,2024-12-24 03:00:00
45,2024-12-24,2352014,0.0,2024-12-24 04:00:00
46,2024-12-24,2352014,0.0,2024-12-24 05:00:00
47,2024-12-24,2352014,0.0,2024-12-24 06:00:00
48,2024-12-24,2352014,0.0,2024-12-24 07:00:00
49,2024-12-24,2352014,0.0,2024-12-24 08:00:00
50,2024-12-24,2352014,0.0,2024-12-24 09:00:00
51,2024-12-24,2352014,0.0,2024-12-24 10:00:00
52,2024-12-24,2352014,0.0,2024-12-24 11:00:00
53,2024-12-24,2352014,0.0,2024-12-24 12:00:00
54,2024-12-24,2352014,0.0,2024-12-24 13:00:00
55,2024-12-24,2352014,0.0,2024-12-24 14:00:00
56,2024-12-24,2352014,0.0,2024-12-24 15:00:00
57,2024-12-24,2352014,0.0,2024-12-24 16:00:00
58,2024-12-24,2352014,0.0,2024-12-24 17:00:00
59,2024-12-24,2352014,0.0,2024-12-24 18:00:00
60,2024-12-24,2352014,0.0,2024-12-24 19:00:00
61,2024-12-24,2352014,0.0,2024-12-24 20:00:00
62,2024-12-24,2352014,0.0,2024-12-24 21:00:00
63,2024-12-24,2352014,0.0,2024-12-24 22:00:00
64,2024-12-24,2352014,0.0,2024-12-24 23:00:00
65,2024-12-25,2352014,0.0,2024-12-25 00:00:00
66,2024-12-25,2352014,0.0,2024-12-25 01:00:00
67,2024-12-25,2352014,0.0,2024-12-25 02:00:00
68,2024-12-25,2352014,0.0,2024-12-25 03:00:00
69,2024-12-25,2352014,0.0,2024-12-25 04:00:00
70,2024-12-25,2352014,0.0,2024-12-25 05:00:00
71,2024-12-25,2352014,0.0,2024-12-25 06:00:00
72,2024-12-25,2352014,0.0,2024-12-25 07:00:00
73,2024-12-25,2352014,0.0,2024-12-25 08:00:00
74,2024-12-25,2352014,0.0,2024-12-25 09:00:00
75,2024-12-25,2352014,0.0,2024-12-25 10:00:00
76,2024-12-25,2352014,0.0,2024-12-25 11:00:00
77,2024-12-25,2352014,0.0,2024-12-25 12:00:00
78,2024-12-25,2352014,0.0,2024-12-25 13:00:00
79,2024-12-25,2352014,0.0,2024-12-25 14:00:00
80,2024-12-25,2352014,0.0,2024-12-25 15:00:00
81,2024-12-25,2352014,0.0,2024-12-25 16:00:00
82,2024-12-25,2352014,0.0,2024-12-25 17:00:00
83,2024-12-25,2352014,0.0,2024-12-25 18:00:00
84,2024-12-25,2352014,0.0,2024-12-25 19:00:00
85,2024-12-25,2352014,0.0,2024-12-25 20:00:00
86,2024-12-25,2352014,0.0,2024-12-25 21:00:00
87,2024-12-25,2352014,0.0,2024-12-25 22:00:00
88,2024-12-25,2352014,0.0,2024-12-25 23:00:00
89,2024-12-26,2352014,0.0,2024-12-26 00:00:00
90,2024-12-26,2352014,0.0,2024-12-26 01:00:00
91,2024-12-26,2352014,0.0,2024-12-26 02:00:00
92,2024-12-26,2352014,0.0,2024-12-26 03:00:00
93,2024-12-26,2352014,0.0,2024-12-26 04:00:00
94,2024-12-26,2352014,0.0,2024-12-26 05:00:00
95,2024-12-26,2352014,0.0,2024-12-26 06:00:00
96,2024-12-26,2352014,0.0,2024-12-26 07:00:00
