,data,codigo,chuva,hora
0,2024-10-12,2352037,0.0,2024-10-12 07:00:00
1,2024-10-12,2352037,0.0,2024-10-12 08:00:00
2,2024-10-12,2352037,0.0,2024-10-12 09:00:00
3,2024-10-12,2352037,0.0,2024-10-12 10:00:00
4,2024-10-12,2352037,0.0,2024-10-12 11:00:00
5,2024-10-12,2352037,0.0,2024-10-12 12:00:00
6,2024-10-12,2352037,0.0,2024-10-12 13:00:00
7,2024-10-12,2352037,0.0,2024-10-12 14:00:00
8,2024-10-12,2352037,0.0,2024-10-12 15:00:00
9,2024-10-12,2352037,0.0,2024-10-12 16:00:00
10,2024-10-12,2352037,0.0,2024-10-12 17:00:00
11,2024-10-12,2352037,0.0,2024-10-12 18:00:00
12,2024-10-12,2352037,0.0,2024-10-12 19:00:00
13,2024-10-12,2352037,0.0,2024-10-12 20:00:00
14,2024-10-12,2352037,0.0,2024-10-12 21:00:00
15,2024-10-12,2352037,0.0,2024-10-12 22:00:00
16,2024-10-12,2352037,0.0,2024-10-12 23:00:00
17,2024-10-13,2352037,0.0,2024-10-13 00:00:00
18,2024-10-13,2352037,0.0,2024-10-13 01:00:00
19,2024-10-13,2352037,0.0,2024-10-13 02:00:00
20,2024-10-13,2352037,0.0,2024-10-13 03:00:00
21,2024-10-13,2352037,0.0,2024-10-13 04:00:00
22,2024-10-13,2352037,0.0,2024-10-13 05:00:00
23,2024-10-13,2352037,0.0,2024-10-13 06:00:00
24,2024-10-13,2352037,0.0,2024-10-13 07:00:00
25,2024-10-13,2352037,0.0,2024-10-13 08:00:00
26,2024-10-13,2352037,0.0,2024-10-13 09:00:00
27,2024-10-13,2352037,0.0,2024-10-13 10:00:00
28,2024-10-13,2352037,0.0,2024-10-13 11:00:00
29,2024-10-13,2352037,0.0,2024-10-13 12:00:00
30,2024-10-13,2352037,0.0,2024-10-13 13:00:00
31,2024-10-13,2352037,0.0,2024-10-13 14:00:00
32,2024-10-13,2352037,0.0,2024-10-13 15:00:00
33,2024-10-13,2352037,0.0,2024-10-13 16:00:00
34,2024-10-13,2352037,0.0,2024-10-13 17:00:00
35,2024-10-13,2352037,0.0,2024-10-13 18:00:00
36,2024-10-13,2352037,0.0,2024-10-13 19:00:00
37,2024-10-13,2352037,0.0,2024-10-13 20:00:00
38,2024-10-13,2352037,0.0,2024-10-13 21:00:00
39,2024-10-13,2352037,0.0,2024-10-13 22:00:00
40,2024-10-13,2352037,0.0,2024-10-13 23:00:00
41,2024-10-14,2352037,0.0,2024-10-14 00:00:00
42,2024-10-14,2352037,0.0,2024-10-14 01:00:00
43,2024-10-14,2352037,0.0,2024-10-14 02:00:00
44,2024-10-14,2352037,0.0,2024-10-14 03:00:00
45,2024-10-14,2352037,0.0,2024-10-14 04:00:00
46,2024-10-14,2352037,0.0,2024-10-14 05:00:00
47,2024-10-14,2352037,0.0,2024-10-14 06:00:00
48,2024-10-14,2352037,0.0,2024-10-14 07:00:00
49,2024-10-14,2352037,0.0,2024-10-14 08:00:00
50,2024-10-14,2352037,0.0,2024-10-14 09:00:00
51,2024-10-14,2352037,0.0,2024-10-14 10:00:00
52,2024-10-14,2352037,0.0,2024-10-14 11:00:00
53,2024-10-14,2352037,0.0,2024-10-14 12:00:00
54,2024-10-14,2352037,0.0,2024-10-14 13:00:00
55,2024-10-14,2352037,0.0,2024-10-14 14:00:00
56,2024-10-14,2352037,0.0,2024-10-14 15:00:00
57,2024-10-14,2352037,0.0,2024-10-14 16:00:00
58,2024-10-14,2352037,0.0,2024-10-14 17:00:00
59,2024-10-14,2352037,0.0,2024-10-14 18:00:00
60,2024-10-14,2352037,0.0,2024-10-14 19:00:00
61,2024-10-14,2352037,0.0,2024-10-14 20:00:00
62,2024-10-14,2352037,0.0,2024-10-14 21:00:00
63,2024-10-14,2352037,0.0,2024-10-14 22:00:00
64,2024-10-14,2352037,0.0,2024-10-14 23:00:00
65,2024-10-15,2352037,0.0,2024-10-15 00:00:00
66,2024-10-15,2352037,0.0,2024-10-15 01:00:00
67,2024-10-15,2352037,0.0,2024-10-15 02:00:00
68,2024-10-15,2352037,0.0,2024-10-15 03:00:00
69,2024-10-15,2352037,0.0,2024-10-15 04:00:00
