,data,codigo,chuva,hora
0,2024-04-16,2345067,0.0,2024-04-16 07:00:00
1,2024-04-16,2345067,0.0,2024-04-16 08:00:00
2,2024-04-16,2345067,0.0,2024-04-16 09:00:00
3,2024-04-16,2345067,0.0,2024-04-16 10:00:00
4,2024-04-16,2345067,0.0,2024-04-16 11:00:00
5,2024-04-16,2345067,0.0,2024-04-16 12:00:00
6,2024-04-16,2345067,0.0,2024-04-16 13:00:00
7,2024-04-16,2345067,0.0,2024-04-16 14:00:00
8,2024-04-16,2345067,0.0,2024-04-16 15:00:00
9,2024-04-16,2345067,0.0,2024-04-16 16:00:00
10,2024-04-16,2345067,0.0,2024-04-16 17:00:00
11,2024-04-16,2345067,0.0,2024-04-16 18:00:00
12,2024-04-16,2345067,0.0,2024-04-16 19:00:00
13,2024-04-16,2345067,0.0,2024-04-16 20:00:00
14,2024-04-16,2345067,0.0,2024-04-16 21:00:00
15,2024-04-16,2345067,0.0,2024-04-16 22:00:00
16,2024-04-16,2345067,0.0,2024-04-16 23:00:00
17,2024-04-17,2345067,0.0,2024-04-17 00:00:00
18,2024-04-17,2345067,0.0,2024-04-17 01:00:00
19,2024-04-17,2345067,0.0,2024-04-17 02:00:00
20,2024-04-17,2345067,0.0,2024-04-17 03:00:00
21,2024-04-17,2345067,0.0,2024-04-17 04:00:00
22,2024-04-17,2345067,0.0,2024-04-17 05:00:00
23,2024-04-17,2345067,0.0,2024-04-17 06:00:00
24,2024-04-17,2345067,0.0,2024-04-17 07:00:00
25,2024-04-17,2345067,0.0,2024-04-17 08:00:00
26,2024-04-17,2345067,0.0,2024-04-17 09:00:00
27,2024-04-17,2345067,0.0,2024-04-17 10:00:00
28,2024-04-17,2345067,0.0,2024-04-17 11:00:00
29,2024-04-17,2345067,0.0,2024-04-17 12:00:00
30,2024-04-17,2345067,0.0,2024-04-17 13:00:00
31,2024-04-17,2345067,0.0,2024-04-17 14:00:00
32,2024-04-17,2345067,0.0,2024-04-17 15:00:00
33,2024-04-17,2345067,0.0,2024-04-17 16:00:00
34,2024-04-17,2345067,0.0,2024-04-17 17:00:00
35,2024-04-17,2345067,0.0,2024-04-17 18:00:00
36,2024-04-17,2345067,0.0,2024-04-17 19:00:00
37,2024-04-17,2345067,0.0,2024-04-17 20:00:00
38,2024-04-17,2345067,0.0,2024-04-17 21:00:00
39,2024-04-17,2345067,0.0,2024-04-17 22:00:00
40,2024-04-17,2345067,0.0,2024-04-17 23:00:00
41,2024-04-18,2345067,0.0,2024-04-18 00:00:00
42,2024-04-18,2345067,0.0,2024-04-18 01:00:00
43,2024-04-18,2345067,0.0,2024-04-18 02:00:00
44,2024-04-18,2345067,0.0,2024-04-18 03:00:00
45,2024-04-18,2345067,0.0,2024-04-18 04:00:00
46,2024-04-18,2345067,0.0,2024-04-18 05:00:00
47,2024-04-18,2345067,0.0,2024-04-18 06:00:00
48,2024-04-18,2345067,41.0,2024-04-18 07:00:00
49,2024-04-18,2345067,0.0,2024-04-18 08:00:00
50,2024-04-18,2345067,0.0,2024-04-18 09:00:00
51,2024-04-18,2345067,0.0,2024-04-18 10:00:00
52,2024-04-18,2345067,0.0,2024-04-18 11:00:00
53,2024-04-18,2345067,0.0,2024-04-18 12:00:00
54,2024-04-18,2345067,0.0,2024-04-18 13:00:00
55,2024-04-18,2345067,0.0,2024-04-18 14:00:00
56,2024-04-18,2345067,0.0,2024-04-18 15:00:00
57,2024-04-18,2345067,0.0,2024-04-18 16:00:00
58,2024-04-18,2345067,0.0,2024-04-18 17:00:00
59,2024-04-18,2345067,0.0,2024-04-18 18:00:00
60,2024-04-18,2345067,0.0,2024-04-18 19:00:00
61,2024-04-18,2345067,0.0,2024-04-18 20:00:00
62,2024-04-18,2345067,0.0,2024-04-18 21:00:00
63,2024-04-18,2345067,0.0,2024-04-18 22:00:00
64,2024-04-18,2345067,0.0,2024-04-18 23:00:00
65,2024-04-19,2345067,0.0,2024-04-19 00:00:00
66,2024-04-19,2345067,0.0,2024-04-19 01:00:00
67,2024-04-19,2345067,0.0,2024-04-19 02:00:00
68,2024-04-19,2345067,0.0,2024-04-19 03:00:00
69,2024-04-19,2345067,0.0,2024-04-19 04:00:00
70,2024-04-19,2345067,0.0,2024-04-19 05:00:00
71,2024-04-19,2345067,0.0,2024-04-19 06:00:00
72,2024-04-19,2345067,2.8,2024-04-19 07:00:00
73,2024-04-19,2345067,0.0,2024-04-19 08:00:00
74,2024-04-19,2345067,0.0,2024-04-19 09:00:00
75,2024-04-19,2345067,0.0,2024-04-19 10:00:00
76,2024-04-19,2345067,0.0,2024-04-19 11:00:00
77,2024-04-19,2345067,0.0,2024-04-19 12:00:00
78,2024-04-19,2345067,0.0,2024-04-19 13:00:00
79,2024-04-19,2345067,0.0,2024-04-19 14:00:00
80,2024-04-19,2345067,0.0,2024-04-19 15:00:00
81,2024-04-19,2345067,0.0,2024-04-19 16:00:00
82,2024-04-19,2345067,0.0,2024-04-19 17:00:00
83,2024-04-19,2345067,0.0,2024-04-19 18:00:00
84,2024-04-19,2345067,0.0,2024-04-19 19:00:00
85,2024-04-19,2345067,0.0,2024-04-19 20:00:00
86,2024-04-19,2345067,0.0,2024-04-19 21:00:00
87,2024-04-19,2345067,0.0,2024-04-19 22:00:00
88,2024-04-19,2345067,0.0,2024-04-19 23:00:00
89,2024-04-20,2345067,0.0,2024-04-20 00:00:00
90,2024-04-20,2345067,0.0,2024-04-20 01:00:00
91,2024-04-20,2345067,0.0,2024-04-20 02:00:00
92,2024-04-20,2345067,0.0,2024-04-20 03:00:00
93,2024-04-20,2345067,0.0,2024-04-20 04:00:00
94,2024-04-20,2345067,0.0,2024-04-20 05:00:00
95,2024-04-20,2345067,0.0,2024-04-20 06:00:00
96,2024-04-20,2345067,0.0,2024-04-20 07:00:00
97,2024-04-20,2345067,0.0,2024-04-20 08:00:00
98,2024-04-20,2345067,0.0,2024-04-20 09:00:00
99,2024-04-20,2345067,0.0,2024-04-20 10:00:00
100,2024-04-20,2345067,0.0,2024-04-20 11:00:00
101,2024-04-20,2345067,0.0,2024-04-20 12:00:00
102,2024-04-20,2345067,0.0,2024-04-20 13:00:00
103,2024-04-20,2345067,0.0,2024-04-20 14:00:00
104,2024-04-20,2345067,0.0,2024-04-20 15:00:00
105,2024-04-20,2345067,0.0,2024-04-20 16:00:00
106,2024-04-20,2345067,0.0,2024-04-20 17:00:00
107,2024-04-20,2345067,0.0,2024-04-20 18:00:00
108,2024-04-20,2345067,0.0,2024-04-20 19:00:00
109,2024-04-20,2345067,0.0,2024-04-20 20:00:00
110,2024-04-20,2345067,0.0,2024-04-20 21:00:00
111,2024-04-20,2345067,0.0,2024-04-20 22:00:00
112,2024-04-20,2345067,0.0,2024-04-20 23:00:00
113,2024-04-21,2345067,0.0,2024-04-21 00:00:00
114,2024-04-21,2345067,0.0,2024-04-21 01:00:00
115,2024-04-21,2345067,0.0,2024-04-21 02:00:00
116,2024-04-21,2345067,0.0,2024-04-21 03:00:00
117,2024-04-21,2345067,0.0,2024-04-21 04:00:00
118,2024-04-21,2345067,0.0,2024-04-21 05:00:00
119,2024-04-21,2345067,0.0,2024-04-21 06:00:00
120,2024-04-21,2345067,0.0,2024-04-21 07:00:00
121,2024-04-21,2345067,0.0,2024-04-21 08:00:00
122,2024-04-21,2345067,0.0,2024-04-21 09:00:00
123,2024-04-21,2345067,0.0,2024-04-21 10:00:00
124,2024-04-21,2345067,0.0,2024-04-21 11:00:00
125,2024-04-21,2345067,0.0,2024-04-21 12:00:00
126,2024-04-21,2345067,0.0,2024-04-21 13:00:00
127,2024-04-21,2345067,0.0,2024-04-21 14:00:00
128,2024-04-21,2345067,0.0,2024-04-21 15:00:00
129,2024-04-21,2345067,0.0,2024-04-21 16:00:00
130,2024-04-21,2345067,0.0,2024-04-21 17:00:00
131,2024-04-21,2345067,0.0,2024-04-21 18:00:00
132,2024-04-21,2345067,0.0,2024-04-21 19:00:00
133,2024-04-21,2345067,0.0,2024-04-21 20:00:00
134,2024-04-21,2345067,0.0,2024-04-21 21:00:00
